pob,año,id_ent,id_mun,mun
16695.0842407,2020,20,447,Santa María Zacatepec
10958.1571893,2010,8,13,Casas Grandes
36398.094501,2014,30,115,Nogales
6243.9603197,2022,12,31,General Canuto A. Neri
18085.1505779,2015,17,26,Tlayacapan
57807.399448,2029,8,11,Camargo
725.88046815,2013,20,355,Santa Ana Cuauhtémoc
45535.457404,2012,21,45,Chalchicomula de Sesma
29425.7969507,2022,12,54,San Miguel Totolapan
17484.6601316,2016,24,46,Villa de Arriaga
23610.9138297,2012,14,47,Jamay
2257.0013585,2019,14,34,Ejutla
44802.525554,2025,12,52,San Luis Acatlán
15107.2167046,2023,21,145,San Sebastián Tlacotepec
42445.758185,2014,32,36,Ojocaliente
27639.0161634,2024,30,81,Ixhuatlancillo
1130.67381088,2018,19,40,Parás
42507.574943,2012,12,52,San Luis Acatlán
35462.5600178,2019,15,43,Xalatlaco
7372.5960906,2010,20,261,San Miguel Amatitlán
20822.2610455,2026,21,188,Tochimilco
6903.8404649,2012,21,84,Ixtepec
57749.978772,2020,7,40,Huixtla
6887.7258061,2015,26,23,Cumpas
2514.105947,2017,14,56,Santa María del Oro
24685.455896,2013,30,169,José Azueta
2167.2980224,2014,20,89,San Andrés Dinicuiti
6508.978853,2026,19,34,Marín
262719.9584,2030,5,18,Monclova
5087.7193103,2027,20,367,Santa Catarina Mechoacán
5292.50734,2029,7,58,Nicolás Ruíz
74959.089121,2028,21,1,Acajete
28743.830698,2023,31,58,Peto
20671.0033227,2019,21,35,Coxcatlán
14694.5490723,2012,14,58,Mascota
3536.0625301,2020,21,201,Xochiltepec
24950.578712,2017,28,16,Hidalgo
2653.4177228,2020,20,333,San Pedro Totolápam
8136.1657595,2010,21,151,Santo Tomás Hueyotlipan
582567.64308,2019,15,121,Cuautitlán Izcalli
9439.3629025,2010,13,36,San Agustín Metzquititlán
23343.171955,2010,28,43,Xicoténcatl
42298.127551,2024,15,96,Tequixquiac
428604.1792,2028,17,7,Cuernavaca
41158.1170932,2010,7,81,Simojovel
5872.4814512,2029,20,153,San Gabriel Mixtepec
5264.4724442,2018,31,94,Tixmehuac
27692.041928,2026,12,45,Olinalá
6151.1646815,2021,30,139,Saltabarranca
19138.6217636,2018,31,93,Tixkokob
36191.883859,2029,18,6,Ixtlán del Río
726.19712472,2024,20,370,Santa Catarina Tayata
1369.114939,2020,20,127,San Cristóbal Amoltepec
29724.096669,2017,16,20,Cuitzeo
61186.704247,2011,30,10,Altotonga
2064.66878143,2014,20,448,Santa María Zaniza
505.82651857,2016,20,423,Santa María Nduayaco
3863.4201507,2025,20,457,Santiago Camotlán
3206.8484236,2030,20,88,San Andrés Cabecera Nueva
8187.6831329,2017,21,204,Yaonáhuac
10871.6434083,2010,10,6,General Simón Bolívar
23424.450539,2025,24,15,Charcas
23708.705313,2024,30,151,Tamiahua
15742.4048059,2013,20,157,San Jacinto Amilpas
60483.484616,2018,17,12,Jojutla
80796.796606,2013,11,9,Comonfort
24141.178151,2020,20,559,San Juan Bautista Valle Nacional
925.10635438,2024,20,512,Santo Domingo Ozolotepec
8849.4783674,2023,16,59,Nuevo Urecho
17701.2251521,2020,18,2,Ahuacatlán
21598.9888622,2024,30,62,Chocamán
17200.707473,2016,24,14,Coxcatlán
145079.27976,2012,11,42,Valle de Santiago
144747.505279,2030,7,65,Palenque
25769.503172,2011,21,69,Huaquechula
96044.816113,2029,7,99,La Trinitaria
8520.3815783,2025,20,261,San Miguel Amatitlán
25994.2036304,2011,10,13,Mapimí
27520.272179,2020,10,22,Poanas
749.77202132,2018,20,359,Santa Ana Yareni
11906.8241748,2015,30,54,Chacaltianguis
28769.6611758,2017,15,44,Jaltenco
7744.1820117,2026,31,1,Abalá
3364.384733,2020,20,507,Santo Domingo Armenta
3525.19378539,2012,20,457,Santiago Camotlán
5782.9479101,2010,31,35,Hoctún
20526.2793139,2029,20,386,Santa Cruz Zenzontepec
13615.2404642,2014,26,35,Imuris
622.0312131,2010,20,288,San Miguel Yotao
45880.729811,2022,14,94,Tequila
80766.415414,2028,26,48,Puerto Peñasco
461.43662263,2016,20,443,Santa María Yavesía
208261.983888,2018,15,118,Zinacantepec
16684.973454,2028,28,30,Padilla
4806.2076695,2019,20,434,Santa María Teopoxco
4610.6155701,2030,20,534,San Vicente Coatlán
8530.8926965,2021,18,13,San Pedro Lagunillas
33937.671392,2026,8,52,Ojinaga
28575.6326504,2011,15,68,Ozumba
12282.8085849,2028,4,8,Tenabo
40458.236225,2023,13,59,Tecozautla
10232.8299214,2014,29,50,San Francisco Tetlanohcan
25713.641323,2020,18,14,Santa María del Oro
33589.695112,2029,6,5,Cuauhtémoc
11781.9945599,2025,10,21,Peñón Blanco
90734.711633,2012,16,66,Pátzcuaro
38397.031901,2022,32,51,Villa de Cos
3018.4398721,2024,20,61,Monjas
5968.8474504,2027,8,28,Guadalupe
6789.534919,2019,14,41,Huejúcar
48410.679784,2022,20,2,Acatlán de Pérez Figueroa
42232.451001,2021,15,65,Otumba
5532.9118083,2025,29,57,Santa Apolonia Teacalco
168027.6887,2016,13,77,Tulancingo de Bravo
3451.0142324,2025,20,490,Santiago Texcalcingo
3573.0547975,2015,21,130,San Juan Atenco
171727.95514,2028,11,14,Dolores Hidalgo Cuna de la Independencia Nacional
3040.6906109,2030,20,561,Yaxe
117918.489145,2024,15,87,Temoaya
19228.6448916,2010,14,45,Ixtlahuacán del Río
33008.4935795,2021,4,10,Calakmul
7982.6516333,2015,19,11,Cerralvo
4536.9279451,2023,30,64,Chumatlán
2360.69968775,2018,20,342,San Raymundo Jalpan
25874.387791,2025,28,43,Xicoténcatl
168033.173405,2029,11,23,Pénjamo
61668.211398,2014,14,13,Atotonilco el Alto
11722.446077,2027,29,50,San Francisco Tetlanohcan
3564.1687393,2010,20,273,San Miguel Peras
14421.0574227,2023,21,102,Nealtican
5021.3467065,2023,8,44,Matamoros
17847.3023864,2010,14,125,San Ignacio Cerro Gordo
6184.2175961,2017,19,32,Lampazos de Naranjo
205955.828247,2029,15,5,Almoloya de Juárez
544.36004094,2019,21,95,La Magdalena Tlatlauquitepec
6571.9612794,2022,21,66,Guadalupe
49315.030223,2019,8,45,Meoqui
4735.5550845,2021,15,116,Zacazonapan
46033.243377,2023,4,6,Hopelchén
11229.1223012,2015,8,60,Santa Bárbara
4786.396693,2017,20,145,San Francisco Lachigoló
17639.241259,2030,21,78,Huitzilan de Serdán
998199.12921,2027,8,19,Chihuahua
14894.8220426,2013,12,13,Azoyú
1644258.16319,2012,2,4,Tijuana
163835.180301,2018,27,12,Macuspana
5864.4140476,2030,7,29,Chicoasén
11810.2812875,2021,21,107,Olintla
12494.161562,2020,20,298,San Pablo Villa de Mitla
1368.19236905,2027,20,328,San Pedro Taviche
851.60990259,2011,20,304,San Pedro Coxcaltepec Cántaros
29606.0707459,2012,15,93,Tepetlaoxtoc
3153.717504,2018,20,46,Magdalena Jaltepec
19605.6643244,2024,29,21,Nanacamilpa de Mariano Arista
12148.2934787,2014,13,66,Villa de Tezontepec
118066.984266,2013,13,69,Tizayuca
37581.580762,2011,11,18,Jaral del Progreso
34141.104286,2014,30,126,Paso de Ovejas
13400.2250837,2020,18,5,Huajicori
38032.154945,2012,11,8,Manuel Doblado
112952.145256,2016,11,2,Acámbaro
13042.6080846,2014,31,53,Muna
129109.360072,2026,30,118,Orizaba
683307.83672,2027,15,109,Tultitlán
16289.9609266,2030,13,75,Tolcayuca
2105.5888001,2017,19,27,Los Herreras
3854.6970775,2022,31,103,Xocchel
51086.078827,2018,29,6,Calpulalpan
17744.1384967,2015,14,88,Tecolotlán
4333.7627921,2023,20,339,San Pedro y San Pablo Teposcolula
16060.010252,2011,24,23,Rayón
5401.459486,2022,20,91,San Andrés Huayápam
5659.8855784,2024,8,38,Julimes
7539.3798737,2017,14,103,Tonila
50942.27116,2019,21,43,Cuetzalan del Progreso
9374.4355047,2026,20,513,Santo Domingo Petapa
6392.4985013,2025,31,42,Kantunil
932.72683719,2011,20,296,San Pablo Macuiltianguis
48292.95537,2016,25,13,Mocorito
283730.836965,2027,23,8,Solidaridad
4197.0094134,2015,14,12,Atenguillo
14501.2654018,2023,16,91,Ting¦indín
18659.9260204,2027,1,4,Cosío
50669.230699,2024,13,41,Mixquiahuala de Juárez
5881.3473431,2029,30,185,Tlilapan
20648.3521017,2021,11,43,Victoria
16274.2967499,2014,17,33,Temoac
2232.81409527,2020,20,353,Santa Ana
1152.3492607,2026,20,514,Santo Domingo Roayaga
46404.967669,2013,5,24,Parras
5834.5498504,2020,20,126,San Cristóbal Amatlán
13143.8307503,2018,20,125,San Carlos Yautepec
1292.64567982,2011,21,32,Cohetzala
274.28415426,2012,20,521,Santo Domingo Tonaltepec
100170.24032,2015,30,174,Tierra Blanca
1183.60250128,2014,20,257,San Melchor Betaza
4653.3294609,2022,20,497,Santiago Yaitepec
27426.2462026,2012,30,53,Cuitláhuac
40176.312463,2015,16,25,Chilchota
8345.553926,2012,29,37,Ziltlaltépec de Trinidad Sánchez Santos
22438.9783664,2023,15,94,Tepetlixpa
154808.151875,2023,12,35,Iguala de la Independencia
15134.7469314,2029,7,56,Mitontic
4131.9443614,2020,31,100,Ucú
19111.917221,2022,16,49,Madero
6206.3112793,2012,26,52,Sahuaripa
44611.221571,2021,15,23,Coyotepec
4360.9112808,2011,14,106,Tuxcacuesco
7547.3125746,2021,20,64,Nejapa de Madero
3003.3272238,2027,20,387,Santa Gertrudis
2284.38887089,2018,20,182,San Juan Bautista Tlacoatzintepec
7108.4006003,2015,20,300,San Pedro Amuzgos
12212.2159544,2017,5,11,General Cepeda
8913.6677904,2021,7,84,Solosuchiapa
82645.571279,2027,16,82,Tacámbaro
9416.9101209,2027,28,18,Jiménez
71582.55396,2030,18,8,Xalisco
17444.2305176,2013,29,21,Nanacamilpa de Mariano Arista
44721.901194,2030,30,4,Actopan
43511.1150905,2015,15,100,Tezoyuca
11627.1571164,2029,26,27,Fronteras
20056.7670438,2020,12,20,Copanatoyac
14653.6712325,2017,16,100,Tzintzuntzan
4314.9511438,2015,14,117,Cañadas de Obregón
2795.7594742,2025,20,531,Santo Tomás Mazaltepec
4808.6974935,2015,20,269,San Miguel el Grande
6847.2568666,2011,12,5,Alpoyeca
38161.443651,2014,30,181,Tlalixcoyan
38484.565051,2025,11,39,Tarimoro
31882.298756,2014,18,18,Tuxpan
181652.594562,2028,7,19,Comitán de Domínguez
30666.523861,2025,30,53,Cuitláhuac
2534.7034312,2027,26,59,Santa Cruz
42165.806421,2015,7,9,Arriaga
8617.6433048,2014,28,18,Jiménez
13878.7204752,2029,20,277,Villa Sola de Vega
6142.1158637,2025,20,543,Tataltepec de Valdés
841408.20808,2013,1,1,Aguascalientes
31881.765652,2029,30,211,San Rafael
2050.7396075,2026,31,65,San Felipe
15977.6281076,2023,20,227,San Lorenzo Cacaotepec
64763.429203,2012,28,40,Valle Hermoso
5721.2907358,2012,20,517,Santo Domingo Tepuxtepec
5945.830124,2021,29,49,San Damián Texóloc
22334.286012,2028,11,16,Huanímaro
3348.581334,2028,20,485,Santiago Tapextla
1727680.8432,2013,15,33,Ecatepec de Morelos
360423.914159,2020,3,8,Los Cabos
81440.666888,2028,29,10,Chiautempan
5636.5920513,2013,14,11,Atengo
62972.171217,2014,12,11,Atoyac de Álvarez
137.922276076,2026,20,518,Santo Domingo Tlatayápam
64428.420941,2020,15,92,Teotihuacán
1053.99288901,2019,20,290,San Nicolás Hidalgo
42020.402186,2017,20,397,Heroica Ciudad de Tlaxiaco
59589.251412,2021,30,133,Pueblo Viejo
1650.24994582,2018,20,562,Magdalena Yodocono de Porfirio Díaz
31774.161284,2024,25,3,Badiraguato
1237.66425801,2023,20,274,San Miguel Piedras
19224.562426,2026,14,88,Tecolotlán
33824.812959,2024,7,68,Pichucalco
85485.533355,2027,16,76,Sahuayo
10001.4833613,2014,20,437,Santa María Tlahuitoltepec
19125.9310883,2025,20,171,San José Tenango
34523.274477,2015,15,105,Tlatlaya
4982.4628649,2030,21,88,Jonotla
10222.1656557,2018,21,100,Naupan
19478.326388,2028,29,38,Tzompantepec
16654.0775868,2027,8,4,Aquiles Serdán
58109.255233,2029,1,2,Asientos
18426.9175589,2028,30,164,Teocelo
36219.642947,2027,10,1,Canatlán
6920.9655823,2014,29,59,Santa Cruz Quilehtla
11438.0113622,2028,8,30,Guazapares
42824.5298287,2017,7,94,Teopisca
13940.0848693,2015,7,91,Tapilula
13305.7904376,2026,32,8,Cuauhtémoc
30389.711833,2028,7,75,Las Rosas
9005.855903,2010,14,7,San Juanito de Escobedo
2468.5759181,2017,20,280,Villa Talea de Castro
899.14284646,2012,21,146,Santa Catarina Tlaltempan
66904.436049,2026,11,41,Uriangato
11327.9141104,2010,8,35,Janos
240.58355303,2030,20,341,San Pedro Yucunama
35865.5020489,2014,13,81,Zacualtipán de Ángeles
11040.3057617,2014,30,170,Texcatepec
84898.869992,2014,23,2,Felipe Carrillo Puerto
10829.70491,2027,20,553,Tlalixtac de Cabrera
11312.0711665,2030,21,137,San Nicolás Buenos Aires
3434.5672766,2020,20,211,San Juan Ozolotepec
27451.665966,2015,26,3,Alamos
21635.331979,2017,30,112,Naolinco
24556.1053968,2017,13,50,Progreso de Obregón
51945.120406,2024,20,390,Santa Lucía del Camino
875.41495081,2025,21,146,Santa Catarina Tlaltempan
5661.4989296,2015,30,171,Texhuacán
21937.5514683,2011,14,55,Magdalena
25875.463219,2027,11,22,Ocampo
56283.284938,2026,24,50,Villa de Reyes
35006.8635133,2014,30,149,Soteapan
48311.418972,2018,7,15,Cacahoatán
21772.0781686,2010,7,5,Amatán
13722.7757292,2014,8,4,Aquiles Serdán
8206.3591636,2021,20,42,Ixtlán de Juárez
12861.6480727,2023,30,52,Cuichapa
133.53676728,2010,20,488,Santiago Tepetlapa
510.34639089,2016,20,552,Tlacotepec Plumas
4959.730219,2010,20,91,San Andrés Huayápam
12384.5284861,2015,32,8,Cuauhtémoc
32807.225102,2023,28,25,Miguel Alemán
4936.5110183,2018,21,55,Chila
109890.818055,2029,4,4,Champotón
4426.0500955,2020,30,179,Tlacotepec de Mejía
34888.458891,2022,15,15,Atlautla
23331.1500245,2024,32,22,Juan Aldama
35151.062456,2011,10,8,Guadalupe Victoria
3825.2418417,2015,21,18,Atexcal
8735.1683667,2028,7,36,La Grandeza
1208211.72568,2018,15,58,Nezahualcóyotl
61065.397121,2029,30,173,Tezonapa
656988.20075,2011,5,35,Torreón
23197.4620841,2017,5,36,Viesca
25796.8434154,2019,5,3,Allende
158597.658046,2014,6,2,Colima
3741.6848984,2022,20,55,Mariscala de Juárez
6090.3441971,2023,19,20,Gral. Bravo
3810.4245924,2020,20,511,Santo Domingo Nuxaá
11054.5798271,2019,14,20,Cabo Corrientes
1876.9561026,2016,20,94,San Andrés Nuxiño
1686.6154825,2027,26,50,Rayón
4250.1991019,2026,20,20,Constancia del Rosario
103743.792598,2013,16,69,La Piedad
2946.1146266,2025,31,45,Kopomá
30307.322312,2029,29,23,Natívitas
8270.6311484,2027,20,229,San Lorenzo Texmelúcan
2941.3684798,2025,20,226,San Lorenzo Albarradas
274967.187747,2017,13,48,Pachuca de Soto
37098.673719,2024,16,45,Jiquilpan
1534.2961102,2027,20,362,Santa Catarina Cuixtla
618.32050637,2028,20,62,Natividad
1883.5852176,2019,26,11,Bacoachi
16849.8402484,2023,21,124,San Gabriel Chilac
3261.8728945,2010,20,492,Santiago Tilantongo
31772.310933,2029,12,59,Tepecoacuilco de Trujano
6089.7361123,2013,19,24,Gral. Zaragoza
724198.03588,2021,9,10,Álvaro Obregón
1358.60904586,2010,20,221,San Juan Teposcolula
58895.19488,2021,30,47,Coscomatepec
593663.00846,2027,28,22,Matamoros
2460.1234543,2026,30,41,Coetzala
7179.9430207,2015,5,34,Sierra Mojada
1256.09151497,2011,20,11,Calihualá
35269.840318,2010,30,161,Tempoal
7395.9712238,2020,31,84,Temax
13301.4658737,2029,14,68,Villa Purificación
31713.461588,2019,24,57,Matlapa
52497.408346,2013,13,61,Tepeapulco
42205.696273,2010,20,44,Loma Bonita
12472.0050523,2017,12,6,Apaxtla
1602457.8601,2026,14,39,Guadalajara
8315.2630778,2022,20,310,San Pedro Ixtlahuaca
1071.11976454,2029,20,262,San Miguel Amatlán
8848.1188669,2017,21,128,San José Chiapa
28356.3301128,2017,30,206,Nanchital de Lázaro Cárdenas del Río
19748.9825742,2021,13,49,Pisaflores
5528.8870496,2010,7,28,Chiapilla
306153.94945,2026,22,16,San Juan del Río
111472.199841,2022,30,160,Álamo Temapache
4271.3907688,2016,28,24,Mier
19139.5340674,2013,30,104,Mecayapan
10806.4010763,2023,21,175,Tianguismanalco
2486.9113143,2013,8,14,Coronado
21771.277285,2011,24,8,Cerritos
11985.5270156,2010,24,31,Santa Catarina
6137.6385179,2029,30,153,Tancoco
101232.181472,2025,15,90,Tenango del Valle
327676.21463,2026,15,70,La Paz
50033.973548,2023,25,2,Angostura
2244.47425821,2010,20,425,Santa María Pápalo
8871.7291064,2011,8,20,Chínipas
89762.325725,2028,14,83,Tala
1511.07476908,2020,20,216,San Juan Tabaá
42151.265237,2010,30,30,Camerino Z. Mendoza
391.32116731,2028,20,181,San Juan Bautista Suchitepec
14633.0244933,2010,19,22,Gral. Terán
730441.6752,2027,19,6,Apodaca
11954.513257,2017,7,67,Pantepec
1205.59477947,2012,20,251,San Mateo Nejápam
35374.305053,2025,30,15,Angel R. Cabada
947.5168922,2016,20,389,Santa Inés Yatzeche
28317.79913,2027,30,66,Espinal
1100.78100584,2014,21,121,San Diego la Mesa Tochimiltzingo
14951.3800115,2010,20,5,Asunción Ixtaltepec
8597.4208871,2029,31,44,Kinchil
9194.5371663,2015,20,115,San Bartolo Coyotepec
120394.642674,2029,27,3,Centla
7831.6332334,2011,21,68,Hermenegildo Galeana
1359.9989236,2022,26,61,Soyopa
8849.6956568,2013,20,348,San Sebastián Tecomaxtlahuaca
42176.236384,2022,12,22,Coyuca de Catalán
2736.5890356,2023,21,59,Chinantla
17355.9688991,2011,30,99,Maltrata
23458.513445,2020,30,51,Coyutla
1930.8561159,2011,20,343,San Sebastián Abasolo
10635.7396262,2022,15,61,Nopaltepec
21143.8607309,2030,20,570,Zimatlán de Álvarez
12952.2481522,2013,12,15,Buenavista de Cuéllar
29512.361333,2013,20,41,Huautla de Jiménez
29396.875057,2023,17,19,Tepalcingo
1410.87905493,2024,20,365,Santa Catarina Lachatao
14953.1976374,2024,10,24,Rodeo
4930.7657983,2017,21,113,Piaxtla
18065.1935763,2014,13,53,San Bartolo Tutotepec
22584.696949,2017,14,96,Tizapán el Alto
73706.566309,2024,14,18,La Barca
1158.69921943,2027,21,121,San Diego la Mesa Tochimiltzingo
20005.7910696,2011,17,2,Atlatlahucan
93613.151475,2013,31,41,Kanasín
9397.9511601,2020,21,73,Huehuetlán el Chico
1759.6472024,2014,26,13,Banámichi
488.64070057,2028,20,99,San Andrés Tepetlapa
15429.503321,2027,14,110,Unión de Tula
1177.10704231,2023,20,382,Santa Cruz Tacahua
686.15057027,2011,20,122,San Bartolo Yautepec
1895.9017459,2022,20,431,Santa María Tecomavaca
2008.053453,2012,20,380,Santa Cruz Papalutla
1263.3673271,2030,20,4,Asunción Cuyotepeji
3313.2886502,2021,29,55,San Lucas Tecopilco
21969.748388,2015,30,135,Rafael Delgado
4258.7671661,2021,20,347,San Sebastián Río Hondo
8557.6860836,2011,21,176,Tilapa
17729.4425902,2015,21,67,Guadalupe Victoria
599.51661445,2029,20,186,San Juan Cieneguilla
1158693.29632,2012,19,39,Monterrey
22583.9565943,2028,16,58,Nuevo Parangaricutiro
45498.036462,2018,12,56,Tecoanapa
598306.89617,2020,9,3,Coyoacán
407.09778593,2010,26,53,San Felipe de Jesús
22250.6599959,2011,7,38,Huixtán
31037.706518,2022,13,12,Atotonilco el Grande
4466.864093,2014,21,206,Zacapala
48706.186801,2021,14,22,Cihuatlán
39151.705961,2025,8,62,Saucillo
2517.6191141,2029,20,75,Reforma de Pineda
19367.904545,2020,16,77,San Lucas
10794.3910608,2015,31,80,Tekit
4147.1379991,2030,28,28,Nuevo Morelos
6991.8847959,2013,17,23,Tlalnepantla
848841.17719,2016,12,1,Acapulco de Juárez
266119.349289,2015,22,16,San Juan del Río
4534.0385552,2021,20,345,San Sebastián Ixcapa
1690.46843752,2012,20,110,San Antonio Sinicahua
53045.401759,2022,30,32,Catemaco
12631.0955319,2016,30,154,Tantima
10386.115652,2019,30,8,Alpatláhuac
38977.750751,2023,30,149,Soteapan
12733.3379564,2027,7,116,Marqués de Comillas
21588.3299719,2012,21,109,Pahuatlán
10880.008378,2024,21,175,Tianguismanalco
3768.3488867,2014,14,62,Mixtlán
45743.346504,2017,1,6,Pabellón de Arteaga
463.87359671,2010,20,138,San Francisco Cajonos
30638.190703,2010,24,57,Matlapa
41666.195885,2016,7,102,Tuxtla Chico
11717.7741169,2024,10,21,Peñón Blanco
11471.5191401,2017,20,375,Santa Cruz Amilpas
29673.885205,2024,17,19,Tepalcingo
12116.1911428,2014,30,52,Cuichapa
6550.7269145,2024,30,187,Tonayán
35718.501176,2028,18,6,Ixtlán del Río
10445.6613005,2016,26,56,San Miguel de Horcasitas
29216.203748,2022,26,3,Alamos
9852.0040112,2011,21,100,Naupan
37007.941141,2022,15,105,Tlatlaya
4251.3294489,2016,20,532,Santo Tomás Ocotepec
1012.71993158,2023,20,230,San Lorenzo Victoria
13503.169394,2025,18,3,Amatlán de Cañas
50258.369915,2024,25,2,Angostura
102019.156758,2015,18,15,Santiago Ixcuintla
11015.6274414,2025,15,61,Nopaltepec
178985.678722,2023,6,2,Colima
2652.4947477,2025,20,555,Trinidad Zaachila
47504.468949,2029,12,56,Tecoanapa
7483.4926789,2016,13,79,Xochicoatlán
5157.8018692,2011,20,130,San Dionisio del Mar
27986.443655,2016,21,76,Hueytamalco
2749.3966036,2024,21,59,Chinantla
135042.983834,2027,21,15,Amozoc
2969.42829443,2017,30,140,San Andrés Tenejapan
26992.2867363,2017,16,64,Parácuaro
21651.678365,2021,24,29,San Martín Chalchicuautla
12026.016188,2028,30,150,Tamalín
22960.4488592,2010,5,3,Allende
7432.1304144,2020,14,72,San Diego de Alejandría
6540.5707412,2022,28,42,Villagrán
3982.1836218,2010,20,200,San Juan Juquila Mixes
4786.6332842,2011,21,55,Chila
968.06317294,2013,31,60,Quintana Roo
835.34017056,2024,20,86,San Agustín Tlacotepec
17359.9604366,2010,13,24,Huasca de Ocampo
7137.0480581,2013,19,29,Hualahuises
19631.430543,2027,16,77,San Lucas
35897.413456,2016,21,3,Acatlán
1666.01587,2019,20,465,Santiago Ixcuintepec
1657.4191943,2027,20,523,Santo Domingo Yanhuitlán
3944.3713616,2022,21,18,Atexcal
16964.418111,2019,30,212,Santiago Sochiapan
500.87503512,2030,20,464,Santiago Ihuitlán Plumas
51927.078085,2028,31,79,Tekax
11186.9824605,2010,29,29,Tepeyanco
50200.514496,2023,13,41,Mixquiahuala de Juárez
13905.5066657,2019,8,35,Janos
1516.36200911,2022,20,192,San Juan Chilateca
36625.956039,2019,30,161,Tempoal
33951.904776,2028,16,97,Turicato
6673.725556,2017,20,446,Santa María Yucuhiti
172812.244508,2029,11,14,Dolores Hidalgo Cuna de la Independencia Nacional
13017.109137,2025,7,24,Chanal
9185.2268788,2026,8,23,Galeana
15283.2144497,2022,7,91,Tapilula
1494.39779499,2012,20,34,Guadalupe de Ramírez
10019.8076798,2026,16,18,Copándaro
9831.6647653,2023,6,8,Minatitlán
35044.402635,2022,30,15,Angel R. Cabada
563.7449423,2028,20,461,Santiago del Río
1683.0349166,2010,26,11,Bacoachi
1643.49739966,2020,20,149,San Francisco Sola
142.270364726,2021,20,518,Santo Domingo Tlatayápam
2669.7736765,2022,20,154,San Ildefonso Amatlán
11596.7043691,2018,20,525,Santo Domingo Zanatepec
46450.381531,2028,25,8,Elota
4683.8161617,2025,20,51,Magdalena Teitipac
31434.685479,2015,15,15,Atlautla
3795.6452614,2027,31,81,Tekom
3725.2448865,2017,28,28,Nuevo Morelos
15902.3883013,2013,30,59,Chinameca
11846.8184293,2026,30,110,Mixtla de Altamirano
3588.8272202,2025,31,46,Mama
20962.6865474,2021,21,99,Cañada Morelos
6993.9344336,2013,31,84,Temax
2075.42941393,2015,20,448,Santa María Zaniza
2371.1680537,2021,8,57,San Francisco de Borja
2587.01858116,2016,31,10,Cantamayec
22610.7027359,2010,32,16,General Pánfilo Natera
20912.9000219,2026,13,49,Pisaflores
1180558.7596,2013,9,5,Gustavo A. Madero
4128.8111544,2025,31,49,Mayapán
2380.2070539,2013,20,112,San Baltazar Chichicápam
19104.4386968,2013,13,78,Xochiatipan
124639.309208,2029,17,29,Yautepec
37859.461073,2018,12,32,General Heliodoro Castillo
43588.293836,2026,29,43,Yauhquemehcan
13578.5594583,2018,22,3,Arroyo Seco
3214.5100495,2023,20,519,Santo Domingo Tomaltepec
20833.0601152,2023,24,41,Tanlajás
283800.96769,2029,12,29,Chilpancingo de los Bravo
12409.9268845,2029,21,8,Ahuazotepec
20448.1710292,2022,32,54,Villa Hidalgo
10853.6270126,2017,7,85,Soyaló
11103.5189545,2014,16,5,Angangueo
3213.5611482,2029,20,286,San Miguel Tlacotepec
37191.784613,2026,12,51,Quechultenango
8461.1634601,2013,13,38,Mineral del Chico
25921.9771088,2022,16,8,Aquila
928801.07429,2014,25,6,Culiacán
5097.2094009,2022,31,23,Chocholá
36383.381968,2016,15,86,Temascaltepec
1248.78528004,2017,26,34,Huépac
1967.58986887,2019,30,18,Aquila
50368.124925,2030,23,9,Tulum
168218.446801,2015,13,51,Mineral de la Reforma
38649.1235374,2012,7,111,Zinacantán
19470.89486,2012,16,105,Vista Hermosa
59201.574735,2018,30,143,Santiago Tuxtla
19728.670269,2027,29,7,El Carmen Tequexquitla
87997.713305,2023,15,101,Tianguistenco
1774.9364267,2024,20,541,Tanetze de Zaragoza
2995.05485848,2011,20,535,San Vicente Lachixío
81229.969486,2011,17,4,Ayala
2922.0029682,2010,21,5,Acteopan
1875.3349043,2019,20,548,Tepelmeme Villa de Morelos
2596.39280136,2013,21,28,Camocuautla
5508.2226911,2017,31,25,Dzán
7208.5945909,2022,30,162,Tenampa
669.24015262,2024,20,218,San Juan Teita
4058.4119752,2019,21,200,Xochiapulco
22713.5321175,2013,7,86,Suchiapa
4697.5482018,2021,8,16,La Cruz
614991.09011,2012,10,5,Durango
45813.04601,2014,28,12,González
67039.263305,2020,15,53,Melchor Ocampo
12978.6547804,2029,20,418,Santa María Jalapa del Marqués
100728.017916,2018,19,9,Cadereyta Jiménez
112229.327933,2015,11,30,San Felipe
8293.0235289,2022,30,136,Rafael Lucio
245135.70091,2029,17,11,Jiutepec
53090.9352,2017,13,67,Tezontepec de Aldama
3845.4247297,2018,8,53,Praxedis G. Guerrero
1653.0530435,2029,26,31,Huachinera
1862.8728446,2015,31,83,Telchac Puerto
51423.95501,2027,28,12,González
108348.919394,2015,12,55,Taxco de Alarcón
59932.202787,2013,30,183,Tlapacoyan
22242.3490849,2028,14,9,El Arenal
136.59467643,2028,20,518,Santo Domingo Tlatayápam
63890.337096,2012,5,28,Sabinas
43098.33026,2012,1,6,Pabellón de Arteaga
46639.615757,2025,7,111,Zinacantán
4201.1740593,2013,20,532,Santo Tomás Ocotepec
290.93981906,2012,20,106,San Antonio Acutla
172463.076553,2022,7,19,Comitán de Domínguez
241246.92713,2018,9,8,La Magdalena Contreras
19460.5306029,2018,12,43,Metlatónoc
2709.5026157,2012,20,363,Santa Catarina Ixtepeji
11786.8180796,2024,20,325,San Pedro Quiatoni
96488.274936,2014,29,33,Tlaxcala
16297.5629592,2018,24,18,Huehuetlán
73253.492611,2019,5,20,Múzquiz
